bd9b1f79-d476-4801-88a2-950f03664841,35.0
22db75ef-716d-4ff6-9259-a4eb51011dd6,16.0
9f149857-e203-45f0-a21c-f04d385a5df9,16.0
e75c712a-8ab8-4ae7-8dac-f17948118293,38.53333333333333
6bc3cc80-cf86-487b-864b-22dc6d0c4178,17.0
7d1a74ee-cc75-4f48-bf0b-6eacbc604687,9.916666666666666
7fd0c179-bd49-4338-a373-8fab3e92f69c,9.15
34d87a60-a376-4aec-b806-27663e4d932d,12.0
2c2760e8-8105-479b-b93d-a3986c604214,8.6
b0e4b609-2159-4acf-b9aa-d46e0c9a452a,18.0
e1c2d18c-0d1c-412d-a32e-a839b6f548ca,23.033333333333335
94a64b00-41d2-4de9-bf87-103f912aafd0,58.0
30eda6e0-1203-499a-9cf9-4a2d0361da5f,7.583333333333333
8214b668-7bc4-4a05-8e23-174dbd164280,17.233333333333334
a147e9ad-d1f8-42f2-8c9e-3cbf8ff935c2,3.8333333333333335
79ed724e-65c9-4209-be75-390c4692ace6,18.4
0710a5d4-7d68-44d9-8da5-901e6aaded4f,4.133333333333334
ce1bd24b-23cb-4158-b0c5-380c26f9fd3e,11.183333333333334
e82c9f10-222f-4ec6-9d19-9beccfeb0c31,27.0
162a912b-638f-4eb8-8911-df37737703c7,23.05
928b4481-8ac9-471c-b1e1-106b7a87810d,28.55
65e66e26-58e2-4a3f-897c-d55647924785,16.0
2652f16e-4ffb-4ae9-8d3e-85d62ac54b39,13.533333333333333
c90bd9a8-ea9a-47a1-8f98-333ccd00bc69,14.183333333333334
78eb6e9f-db18-447d-a84a-36466f74e1bd,57.03333333333333
bfc437be-74f2-4a12-8733-aff473afba6e,12.816666666666666
b37abdc9-04b9-487e-9b45-2645260b5d6e,3.033333333333333
eab3d49f-e78c-42e5-b8d8-d6e2a2ace44f,22.0
76fa0983-3c43-49b0-8afe-2cda62fb4e6e,36.0
4d71e43d-c8a5-406d-8a26-6418d7406e2b,9.116666666666667
83eea3aa-2a7b-420e-9b17-9028b87b49aa,33.46666666666667
e2b4e4ca-ec12-4977-86e7-8db923c09c4d,4.166666666666667
84482b72-6217-41d1-8b0d-4376a14fa9d1,47.0
70bdc92a-53d9-47b4-96d8-d3b213c359ff,23.0
f088fe56-f321-4ae7-a01d-69802fbd2d11,21.8
7c87fda8-ed02-43c7-80db-83a6b55f6da8,11.0
b3c74602-e3e2-4a61-836e-adbf9b7e120a,14.0
afafba16-9f76-4c39-b278-d3a43b12d548,10.266666666666667
dcf525d8-ca10-4428-b17c-077f53f54eb3,21.116666666666667
d82904f7-99fc-4e1c-89d3-59d0b2edb1f2,7.916666666666667
2f28d3de-35a7-4747-ac98-aa328afa77ba,16.3
0cd2366f-2a76-4348-8113-543221145645,13.85
41a4d5ca-44a3-440d-af95-98ae9e9929cf,8.0
9d96a963-7093-46b3-99fe-0be3419abdf6,10.533333333333333
20c95e4f-7740-47e0-9b4f-da0dc510a4b3,30.0
07af3c9f-751c-4176-a50b-3485023e875c,20.0
aec9ac28-1265-40f9-a651-30ac5b5edfb8,14.25
b61a3c07-587b-4890-93b4-9e2aadccdb90,12.0
05d597cf-c761-4e27-80bb-b938e8a2b831,10.083333333333334
afab6a03-93db-4d8c-bcd8-6e25c21359ed,6.333333333333333
c4d59258-ca61-4961-858c-53699fe0e0e6,38.1
286b9cfa-872e-4e16-bbef-f6fe97fef397,6.0
6e58031a-7926-4600-81dc-62bd965f7e25,9.783333333333333
51b5485f-2c02-4a6a-9aa2-3b5fa42cb942,7.483333333333333
0c471cb3-b728-40fa-8bfd-273895b7417d,19.0
0b865008-e853-49cb-9127-8615bc6c8c12,20.0
1a1247f4-0ac3-434d-8e90-c51834775a7e,22.833333333333332
6901a599-866e-434e-b985-02e0c2405b9d,10.816666666666666
7ccb2a62-f68d-4a05-b9e5-218515533f0b,17.016666666666666
d180da96-38c7-4553-b75d-6f5335be6075,23.8
a96a78e0-abc0-4452-b7b3-8a8c49c7b35f,10.266666666666667
fcd5647a-2402-4139-b37c-2224f98a1ff3,2.7333333333333334
6f0ada57-e73b-44f3-af60-f6134ffcf26a,19.0
b2fc6be1-c346-4208-b885-542530335cdd,32.6
cd77036f-8c00-4260-a7ba-02f165726436,41.0
1ad05fb4-545a-43db-896d-6c6d76d9c5c0,6.0
871d293b-30fd-4afa-a094-c9d91af09b6d,14.683333333333334
575bdcd4-f98e-4e86-95d8-604ba6810fed,16.0
6130bde1-bf0a-42c0-afd2-d4ebd01ea52c,7.1
4e05bdea-263a-48c6-a5ae-c234144a733e,27.0
8ab2e19e-36fa-45b7-86e8-ecd1d516f25b,53.0
2882d043-88b3-449b-84b8-69221d54691e,3.7333333333333334
78acb77e-6210-4601-8711-d8ae4ffc2000,7.116666666666666
32804a02-e013-4ef7-9382-994520fde013,22.0
819f4fda-02e7-47ed-92e5-7321697fb1f9,59.36666666666667
f11e4677-8d27-4fa6-aeca-4d1a5f5292a4,13.0
6c06ae2c-c20c-4dc4-acdf-1c53dc282b52,4.85
185a60fe-9bfa-4153-a378-280f78eec012,9.316666666666666
7d670919-651b-4ab4-9b28-29bdbe08e7c4,22.0
49c66c9f-8ad4-44b0-85b8-8692dba8fa53,30.0
7de0e94b-1030-4e0f-84b0-638981ab5c86,14.2
e1646eeb-a0e0-49f6-abd3-2198a1e4fe9c,16.0
a0c1584a-d378-4b53-8685-28dcf6b7f0fc,6.466666666666667
6ac25aeb-017d-4982-bcbc-f452df17af60,20.183333333333334
adbc2fcc-7095-4348-86c8-b218b11babed,49.93333333333333
bbd57449-106b-4fc6-81bc-2532be149191,3.933333333333333
7ad21dda-f934-4770-97b9-97ffb98a03f8,23.516666666666666
d94a7fad-758e-4307-ac98-56d40e097d5b,14.9
dfdf6cba-1a95-48f6-881f-69124d124f79,7.066666666666666
312aa557-5dbc-4b6f-be3b-e56f24cbc062,11.0
7cc4b68d-20a1-45e6-9967-81a071fd268f,3.0
d56bbe4d-4e17-4182-b96a-1166744d0e0c,12.0
8e76f664-88b0-4b99-990b-92e2794849d0,30.0
f53498bc-bb4d-4c28-9df1-642bca9a962e,5.733333333333333
a78dad98-7ea2-414d-a87e-46a10902f4a5,9.333333333333334
d4e59020-c953-4283-975a-e7f2b3715227,3.8666666666666667
e709862c-fe21-4ba3-a37c-0a5393866e69,12.616666666666667
354ebd3f-824a-4a7f-9427-9ecf006548b0,58.0
7c806faf-eaeb-4d64-bd1c-97765e184a3a,45.0
b2184ded-24ab-4b8d-998b-9ea4066982e3,29.0
7a82b25d-ae45-4619-987f-8811d840a036,15.433333333333334
59644906-337a-46bd-b7cf-78178155a23f,15.0
b1786338-b867-42e1-97eb-daf47c8dfa57,14.066666666666666
d9f845fb-48e4-43e5-b2e6-eb393898cc94,4.9
3ffacda5-ba43-4b96-bc43-7e96322a91e3,20.516666666666666
08699014-84bb-48c3-9621-c56ac26c1b31,15.0
52881e0b-7e86-44f8-9fd7-909888d330fb,11.0
7531fe46-2bf5-4177-9a02-03b730eb4dfb,14.766666666666667
8d994635-2683-47a7-961d-fc4bf7f3ba62,54.0
6e53d921-6124-4a04-8eed-fe61cedff707,9.983333333333333
85f9bbc0-7cd2-4169-a14f-eb24c3602778,31.266666666666666
557b4212-2b10-4791-8051-a64d197b80bc,10.433333333333334
9f17c030-8ef7-4983-8e0b-aa2e36bf7127,12.733333333333333
4317c025-43e9-4e90-84ce-6adb3b781581,9.0
8df3a4ce-6648-4886-8f56-383adc9a1086,46.9
178e9d3d-2913-4ea9-9043-49103cfa527c,30.516666666666666
3e8fc7cf-b85e-4b2b-a7d0-f753a23fc546,6.366666666666666
357bf56a-aa53-48bd-b3f9-cdf719fbfacd,11.9
b4e372ff-d6c3-4ce8-8c44-13725e4dd62b,10.15
0482580f-0cfa-4cbb-8259-187cdcebc496,8.3
86f2c743-4ee1-46da-8602-b24d3d340b79,7.0
8f46ea63-8643-4a79-8d7d-980083a31921,55.0
ed071e25-8e01-46ea-b7e4-2b155fdafce0,6.0
d294550d-a1ca-4c94-9ea1-0214f23e2514,5.0
d89dc60c-d068-45a4-8af9-6a5ef79ed1e0,16.666666666666668
6d10ea8e-12f9-4057-82c5-6d79d91dd3bc,14.333333333333334
515c94cc-f726-4af1-ae84-f03542603a31,54.733333333333334
91d70b37-bb3b-484b-9d9a-7b0ec03d0b1b,8.833333333333334
f0f267be-6983-4584-838b-4fa497e1cb60,27.666666666666668
ffbb3ff5-103b-4af8-8c3d-d333dedf5dde,29.0
77119669-f4e8-484a-b8b8-59425d8d9336,53.233333333333334
